Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber

evt_keeper_portal_end,,loaded,zmb\level\zm_zod\keeper_portal\end\portal_end_0.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,65,65,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_end,,loaded,zmb\level\zm_zod\keeper_portal\end\portal_end_1.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,65,65,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_end,,loaded,zmb\level\zm_zod\keeper_portal\end\portal_end_2.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,65,65,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_loop,,loaded,zmb\level\zm_zod\keeper_portal\loop\portal_loop_0.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,59,59,300,1000,1500,allon,default,allon,default,8,oldest,8,oldest,-300,300,80,100,0,0.7,no,3d,default,,looping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_loop,,loaded,zmb\level\zm_zod\keeper_portal\loop\portal_loop_1.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,59,59,300,1000,1500,allon,default,allon,default,8,oldest,8,oldest,-300,300,80,100,0,0.7,no,3d,default,,looping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_start,,loaded,zmb\level\zm_zod\keeper_portal\spawn\portal_spawn_0.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,72,72,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_start,,loaded,zmb\level\zm_zod\keeper_portal\spawn\portal_spawn_1.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,72,72,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_keeper_portal_start,,loaded,zmb\level\zm_zod\keeper_portal\spawn\portal_spawn_2.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,25,0,72,72,500,1500,2000,allon,default,allon,default,8,oldest,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,100,200,90,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_keeper_death_explo,,loaded,evt\cp_infection\ai_death\ai_burst_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_death_explo,,loaded,evt\cp_infection\ai_death\ai_burst_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_death_explo,,loaded,evt\cp_infection\ai_death\ai_burst_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_death_explo,,loaded,evt\cp_infection\ai_death\ai_burst_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_energy_ball,,loaded,pfx\sparks\tesla\loop\tesla_coil_loop_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,200,2000,2200,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,500,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_looper,,loaded,zmb\ai\keeper\loop\loop_0.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,65,65,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_looper,,loaded,zmb\ai\keeper\loop\loop_1.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,65,65,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_looper,,loaded,zmb\ai\keeper\loop\loop_2.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,65,65,200,1500,2000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeper_spawn_fx_pop,,loaded,zmb\ai\raz\mangler\imp\imp_00.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,83,83,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
zmb_keeper_spawn_fx_pop,,loaded,zmb\ai\raz\mangler\imp\imp_01.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,83,83,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
zmb_keeper_spawn_fx_pop,,loaded,zmb\ai\raz\mangler\imp\imp_02.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,83,83,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
zmb_keeper_spawn_fx_pop,,loaded,zmb\ai\raz\mangler\imp\imp_03.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,83,83,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
zmb_keeperprot_attack,,loaded,gdt\cybercore\concussive\concussive_impact.wav,,,,,zmb_keeperprot_attack_lfe,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,77,77,200,1500,1750,allon,default,allon,rcurve3,4,reject,4,reject,-250,350,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,400,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
zmb_keeperprot_attack_large,,loaded,zmb\level\zm_castle\pyramid_energy_ball\end.wav,,,,,zmb_keeperprot_attack,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,80,80,200,1500,1750,allon,default,allon,rcurve3,4,reject,4,reject,-250,350,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,400,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
zmb_keeperprot_attack_lfe,,loaded,wpn\hero\gravity_spikes\plr\impact\lfe\wpn_gravity_hit_lfe_00.wav,,,,,zmb_keeperprot_attack_shock,,,BUS_HDRFX,grp_lfe,snp_grenade,,0,0,68,68,250,1000,1000,allon,default,allon,default,4,reject,4,reject,0,0,25,80,0.25,0.75,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,yes,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_keeperprot_attack_shock,,loaded,gdt\cybercore\concussive\concuss_shock.wav,,,,,,,,BUS_FX,grp_weapon_decay_3p,snp_wpn_3p_decay,,65,0,86,86,200,2000,2500,defaultmin,default,alloff,default,4,reject,4,reject,-250,350,20,70,0.15,1,no,3d,default,,nonlooping,,1,0,200,400,0,0.4,no,no,,0,,no,ringoff_plr,outdoor,,,,,,,yes,no,no,200,150,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
