Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber




zmb_dragon_eject,,loaded,zmb\level\zm_castle\flinger\flinger_activate.wav,,,,,zmb_dragon_fly,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,274,2000,2100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_dragon_fly,,loaded,zmb\level\zm_castle\flinger\flinger_fly.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,274,2000,2100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_dragon_fly_lp,,loaded,fly\leap\leap_wind_lp.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,274,2000,2100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,100,250,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_dragon_land_close,,loaded,zmb\level\zm_stalingrad\dragon\land\land_close\dragon_land_close_00.wav,,,,,zmb_dragon_land_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,79,1200,4000,5000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,5000,,no,no,no,no,no,no,no,,,,
zmb_dragon_land_close,,loaded,zmb\level\zm_stalingrad\dragon\land\land_close\dragon_land_close_01.wav,,,,,zmb_dragon_land_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,79,1200,4000,5000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,5000,,no,no,no,no,no,no,no,,,,
zmb_dragon_land_close,,loaded,zmb\level\zm_stalingrad\dragon\land\land_close\dragon_land_close_02.wav,,,,,zmb_dragon_land_lfe,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,79,1200,4000,5000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,5000,,no,no,no,no,no,no,no,,,,

zmb_dragon_land_far,,loaded,zmb\level\zm_stalingrad\dragon\land\land_far\dragon_land_00.wav,,,,,zmb_dragon_land_close,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,78,80,2500,6000,7000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_land_far,,loaded,zmb\level\zm_stalingrad\dragon\land\land_far\dragon_land_01.wav,,,,,zmb_dragon_land_close,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,78,80,2500,6000,7000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_land_far,,loaded,zmb\level\zm_stalingrad\dragon\land\land_far\dragon_land_02.wav,,,,,zmb_dragon_land_close,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,78,80,2500,6000,7000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,500,1500,90,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,4000,8000,,no,no,no,no,no,no,no,,,,
zmb_dragon_land_lfe,,loaded,zmb\level\zm_stalingrad\dragon\land\dragon_land_lfe.wav,,,,,,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,79,79,1000,2500,2500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_dragon_mount,,loaded,zmb\level\zm_stalingrad\dragon\mount\dragon_mount.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,274,2000,2100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_dragon_ride_antenna,,loaded,zmb\level\zm_stalingrad\antenna.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,45,0,74,74,150,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

