Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#ZOMBIEBARRICADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_vent_slat_grab,,loaded,zmb\zmb_blops\evt\zombie_global\bars\pull\pull_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_grab,,loaded,zmb\zmb_blops\evt\zombie_global\bars\pull\pull_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_grab,,loaded,zmb\zmb_blops\evt\zombie_global\bars\pull\pull_05.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_remove,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\remove\evt_slat_remove_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_remove,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\remove\evt_slat_remove_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_remove,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\remove\evt_slat_remove_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_repair,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\repair\evt_slat_repair_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_repair,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\repair\evt_slat_repair_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_vent_slat_repair,,loaded,zmb\zmb_blops\evt\zombie_moon\vent_slats\repair\evt_slat_repair_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,58,0,72,75,150,750,850,allon,default,allon,default,8,priority,8,oldest,-170,120,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_00.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_01.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_02.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_03.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_04.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_05.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break,,loaded,zmb\blockers\rockwall\break\break_06.wav,,,,,zmb_blocker_rockwall_break_swt,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,74,76,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_blocker_rockwall_break_swt,,loaded,evt\cp_sgen\rockfalls\break\rock_break_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,55,0,70,72,100,2000,2500,allon,default,allon,default,4,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
